age,education_level,years_experience,job_role,industry,certifications,hours_per_week,location,performance_score,communication_skill,leadership_skill,salary
27,bachelor,31,researcher,healthcare,3,31,remote,78.0,90,2,63900.0
54,master,25,designer,education,6,21,suburban,64.0,69,43,95800.0
43,none,32,sales,healthcare,6,36,remote,58.0,87,34,141700.0
44,master,33,designer,healthcare,5,48,urban,1.0,1,61,96800.0
33,master,34,analyst,marketing,5,39,rural,98.0,17,38,85400.0
41,high_school,4,analyst,law,3,69,remote,34.0,1,71,23600.0
64,high_school,8,support,IT,3,16,urban,72.0,92,12,33800.0
19,bachelor,37,consultant,IT,5,12,suburban,15.0,88,98,85000.0
24,master,32,intern,marketing,1,30,remote,42.0,99,35,72400.0
64,,22,consultant,manufacturing,3,58,rural,82.0,50,55,56500.0
31,high_school,3,manager,law,6,59,rural,80.0,52,35,62100.0
47,phd,8,consultant,freelance,5,56,suburban,93.0,50,26,76600.0
55,bachelor,5,manager,marketing,3,60,remote,70.0,69,99,51000.0
58,master,30,manager,finance,3,12,remote,40.0,94,64,94500.0
19,master,8,manager,law,6,11,suburban,48.0,45,39,87600.0
18,,15,researcher,finance,0,64,suburban,30.0,88,15,49400.0
33,phd,20,developer,manufacturing,2,34,suburban,70.0,65,67,86000.0
19,phd,4,intern,education,3,42,suburban,0.0,56,38,54000.0
28,bachelor,20,intern,law,0,21,remote,50.0,8,39,45400.0
20,phd,19,consultant,education,3,17,suburban,88.0,17,7,89000.0
41,phd,9,manager,IT,3,55,suburban,55.0,13,56,98200.0
50,master,32,analyst,finance,7,27,suburban,89.0,14,83,92900.0
34,none,23,consultant,healthcare,7,13,urban,87.0,69,68,58500.0
64,high_school,21,researcher,education,2,31,urban,94.0,100,33,33000.0
33,,0,analyst,healthcare,4,52,suburban,84.0,96,82,53100.0
33,high_school,10,designer,manufacturing,3,34,remote,99.0,87,16,15700.0
27,,15,developer,marketing,3,21,suburban,27.0,36,14,37100.0
35,none,7,consultant,marketing,2,50,remote,13.0,84,0,26800.0
26,none,24,consultant,education,5,19,suburban,59.0,4,81,58200.0
56,none,20,consultant,,7,54,remote,35.0,87,86,44900.0
64,master,39,support,marketing,5,66,rural,26.0,26,83,92400.0
50,none,4,manager,healthcare,1,37,remote,85.0,28,87,37000.0
21,bachelor,24,sales,,5,25,rural,62.0,89,66,64800.0
41,phd,14,researcher,healthcare,4,31,rural,3.0,91,68,80600.0
40,master,32,researcher,manufacturing,5,33,urban,40.0,21,16,108500.0
25,none,39,manager,healthcare,1,60,remote,65.0,11,86,94600.0
39,master,7,researcher,IT,2,52,rural,2.0,9,7,63600.0
32,none,22,consultant,education,7,24,remote,90.0,21,27,64300.0
37,master,31,support,manufacturing,7,35,suburban,3.0,6,90,83000.0
39,none,15,sales,freelance,2,21,urban,12.0,76,72,44100.0
48,master,24,support,education,5,53,remote,9.0,15,91,72900.0
20,none,20,manager,education,1,35,rural,14.0,69,57,65600.0
57,bachelor,11,manager,freelance,0,50,rural,21.0,19,77,74500.0
63,high_school,37,researcher,IT,7,31,remote,86.0,33,15,68600.0
56,phd,31,researcher,IT,1,13,urban,60.0,43,84,92100.0
51,,15,sales,law,4,35,remote,16.0,72,85,60300.0
39,,37,developer,law,6,49,suburban,,44,16,84000.0
18,none,18,support,finance,1,53,suburban,24.0,78,74,43000.0
45,phd,34,manager,marketing,2,40,remote,98.0,50,99,115600.0
61,none,22,support,education,1,57,remote,18.0,26,93,52000.0
39,bachelor,29,support,finance,1,52,rural,98.0,3,0,58500.0
42,,13,analyst,freelance,3,20,rural,45.0,92,88,25600.0
46,bachelor,19,consultant,freelance,5,55,urban,72.0,61,27,65700.0
28,master,23,support,marketing,5,58,rural,46.0,1,99,68600.0
56,bachelor,27,sales,marketing,2,68,rural,27.0,67,62,65100.0
37,high_school,34,designer,IT,3,47,rural,82.0,32,26,82000.0
63,,33,support,freelance,2,13,urban,91.0,57,57,90300.0
39,master,15,researcher,marketing,6,26,suburban,91.0,98,78,70600.0
56,master,19,,finance,5,19,suburban,72.0,21,20,74100.0
64,,14,consultant,IT,7,37,rural,95.0,89,68,69800.0
56,phd,31,analyst,IT,5,55,rural,84.0,46,24,87700.0
40,high_school,2,researcher,healthcare,2,14,remote,77.0,46,52,20100.0
39,,30,manager,healthcare,4,28,rural,81.0,48,68,104700.0
26,bachelor,2,,healthcare,0,38,rural,,93,67,23300.0
35,high_school,24,developer,marketing,5,36,urban,22.0,55,13,67300.0
22,high_school,1,intern,IT,0,52,urban,7.0,94,17,1700.0
33,none,5,sales,,4,38,remote,87.0,70,44,30200.0
45,none,25,analyst,education,0,47,rural,12.0,47,47,45800.0
59,master,0,developer,freelance,6,66,suburban,69.0,84,55,33600.0
35,none,16,manager,manufacturing,1,33,urban,21.0,27,87,55700.0
49,master,39,developer,manufacturing,7,62,urban,39.0,27,89,100800.0
51,high_school,34,manager,healthcare,6,43,suburban,93.0,63,100,100300.0
56,master,9,consultant,law,7,44,suburban,38.0,34,29,68300.0
42,high_school,7,sales,healthcare,4,58,rural,11.0,32,57,33400.0
43,high_school,6,sales,finance,3,22,urban,62.0,98,39,30100.0
29,bachelor,2,designer,manufacturing,5,43,rural,84.0,71,5,45600.0
50,bachelor,37,support,IT,3,44,suburban,95.0,12,8,65100.0
44,master,1,developer,manufacturing,6,35,rural,2.0,65,95,38200.0
59,master,26,consultant,education,4,10,suburban,63.0,76,7,62100.0
59,none,25,researcher,finance,3,28,remote,28.0,54,72,67700.0
22,high_school,9,support,marketing,7,55,suburban,54.0,57,78,41400.0
58,phd,19,designer,law,6,63,remote,11.0,81,86,70900.0
29,master,31,manager,law,5,67,remote,92.0,35,30,272500.0
44,high_school,21,intern,freelance,2,51,urban,76.0,30,93,68400.0
43,bachelor,27,intern,freelance,3,58,suburban,42.0,38,81,63400.0
23,phd,5,intern,finance,3,33,suburban,58.0,91,36,67900.0
49,master,17,sales,freelance,5,16,remote,28.0,98,68,73200.0
55,bachelor,18,,manufacturing,6,60,urban,63.0,30,47,60000.0
57,high_school,24,support,healthcare,4,16,rural,69.0,84,88,45000.0
57,high_school,13,designer,manufacturing,7,45,urban,9.0,23,36,56800.0
26,bachelor,15,sales,freelance,7,43,suburban,88.0,65,22,62900.0
19,high_school,38,sales,manufacturing,4,58,urban,35.0,24,30,67800.0
41,bachelor,29,manager,freelance,7,52,remote,17.0,19,78,97200.0
37,none,38,researcher,finance,2,35,urban,71.0,80,32,88600.0
41,bachelor,7,intern,marketing,7,47,rural,30.0,52,22,44300.0
53,high_school,26,,,3,56,remote,43.0,100,98,58600.0
53,none,17,sales,law,0,45,urban,62.0,14,24,47400.0
37,phd,34,developer,healthcare,1,44,suburban,92.0,22,75,80500.0
54,phd,17,sales,freelance,7,43,remote,86.0,33,33,94900.0
46,bachelor,28,manager,marketing,4,19,urban,79.0,34,2,108200.0
51,bachelor,4,analyst,law,1,43,remote,22.0,22,91,35100.0
23,phd,4,analyst,IT,0,40,rural,93.0,88,69,57500.0
46,high_school,33,manager,freelance,1,40,remote,92.0,86,87,73900.0
25,none,22,researcher,manufacturing,2,10,urban,45.0,38,68,51800.0
26,none,39,developer,IT,0,60,rural,83.0,94,49,67400.0
34,phd,0,researcher,healthcare,4,38,remote,,79,70,76300.0
63,master,29,developer,freelance,1,24,suburban,53.0,33,64,59500.0
39,phd,19,researcher,healthcare,7,22,suburban,30.0,100,28,91600.0
49,phd,36,designer,law,0,56,urban,10.0,70,65,82800.0
52,bachelor,4,intern,law,6,41,urban,,77,45,48300.0
57,master,5,support,finance,7,43,remote,28.0,63,77,57900.0
47,high_school,33,consultant,IT,5,43,rural,77.0,8,41,55900.0
24,phd,16,support,manufacturing,2,17,remote,82.0,73,98,92300.0
32,high_school,16,sales,finance,6,41,suburban,64.0,29,81,132700.0
21,bachelor,30,researcher,freelance,4,33,urban,44.0,34,5,78100.0
25,phd,0,manager,manufacturing,1,48,suburban,58.0,96,19,88900.0
30,bachelor,0,researcher,marketing,1,27,suburban,45.0,11,19,41600.0
49,,38,support,finance,4,40,urban,93.0,92,8,69900.0
44,high_school,13,consultant,marketing,3,57,suburban,84.0,27,9,39700.0
37,bachelor,26,researcher,law,1,20,rural,17.0,26,94,76200.0
29,none,11,consultant,marketing,2,16,remote,12.0,72,69,34300.0
24,bachelor,9,developer,IT,0,17,urban,93.0,57,81,31500.0
18,phd,2,consultant,finance,6,20,suburban,85.0,33,43,69200.0
58,bachelor,35,designer,manufacturing,4,27,urban,83.0,29,11,91300.0
51,phd,31,developer,marketing,4,54,remote,26.0,73,77,90900.0
29,phd,9,support,marketing,2,30,suburban,73.0,87,38,79400.0
42,none,33,developer,,2,54,remote,25.0,90,98,54700.0
22,none,20,sales,healthcare,6,31,rural,43.0,34,3,54700.0
18,phd,5,manager,law,5,67,urban,,69,62,85400.0
60,phd,39,intern,IT,4,10,suburban,56.0,64,47,113000.0
31,master,31,,freelance,6,36,urban,4.0,6,2,96900.0
49,master,11,sales,marketing,6,47,rural,84.0,78,78,53200.0
38,high_school,25,intern,IT,7,18,suburban,82.0,91,9,49400.0
30,,22,intern,law,2,69,remote,13.0,49,48,49600.0
25,none,17,support,marketing,4,16,urban,25.0,5,22,37700.0
27,high_school,37,designer,education,5,31,remote,63.0,95,45,66900.0
32,bachelor,8,sales,manufacturing,4,20,rural,38.0,66,99,54500.0
31,none,31,designer,finance,0,23,suburban,88.0,48,32,59300.0
46,high_school,4,sales,manufacturing,3,11,rural,83.0,6,20,29800.0
44,phd,39,support,,4,47,suburban,58.0,20,47,107500.0
60,master,15,researcher,freelance,1,43,urban,33.0,69,50,77600.0
45,master,0,manager,education,6,38,suburban,15.0,8,83,76800.0
55,master,24,developer,freelance,6,40,urban,100.0,27,23,84400.0
55,phd,24,support,manufacturing,4,16,suburban,85.0,2,13,88500.0
28,high_school,13,,healthcare,4,46,suburban,18.0,6,13,37400.0
35,bachelor,29,developer,healthcare,3,35,remote,3.0,15,67,45400.0
24,high_school,30,support,manufacturing,4,28,rural,46.0,62,37,51800.0
37,bachelor,38,consultant,IT,2,38,suburban,53.0,82,67,68500.0
64,bachelor,6,intern,law,2,64,remote,71.0,32,82,25300.0
57,phd,19,intern,law,2,62,suburban,78.0,59,52,83400.0
51,high_school,5,researcher,education,0,69,rural,4.0,23,17,54900.0
64,none,32,researcher,law,7,30,rural,63.0,60,62,81200.0
28,phd,11,researcher,IT,2,44,remote,77.0,82,48,79900.0
46,none,31,support,marketing,7,46,remote,43.0,74,28,67700.0
53,none,1,manager,marketing,3,32,urban,68.0,72,95,34500.0
32,high_school,30,sales,IT,3,52,rural,32.0,9,63,61100.0
19,bachelor,17,intern,marketing,0,50,rural,,100,53,26200.0
37,phd,8,designer,law,0,53,remote,12.0,81,51,61100.0
62,phd,10,analyst,education,1,53,suburban,57.0,23,13,66800.0
48,bachelor,7,manager,IT,7,39,urban,78.0,62,9,65700.0
53,phd,32,designer,education,5,55,rural,20.0,79,36,92700.0
19,master,19,intern,manufacturing,3,39,remote,33.0,17,24,72700.0
19,master,11,analyst,marketing,6,50,urban,84.0,63,27,58600.0
52,high_school,9,developer,,0,28,remote,74.0,35,30,23700.0
38,high_school,37,researcher,freelance,7,55,urban,42.0,57,5,90700.0
62,bachelor,18,researcher,,1,36,suburban,74.0,31,50,48800.0
57,phd,3,intern,freelance,4,14,urban,87.0,67,59,66300.0
25,master,0,consultant,education,3,22,urban,29.0,67,18,47600.0
39,bachelor,4,consultant,finance,5,69,suburban,,31,66,38300.0
49,high_school,24,intern,law,6,68,remote,46.0,41,70,76700.0
56,master,10,consultant,freelance,2,61,rural,49.0,99,40,40000.0
47,bachelor,31,analyst,freelance,2,31,remote,13.0,35,28,68200.0
23,phd,38,manager,marketing,4,16,suburban,72.0,42,99,131400.0
34,bachelor,27,designer,marketing,4,28,suburban,81.0,95,65,72000.0
32,bachelor,2,consultant,finance,6,37,remote,42.0,23,12,41500.0
46,high_school,30,intern,marketing,2,22,urban,75.0,24,48,63200.0
27,none,13,intern,IT,3,32,rural,7.0,12,37,37400.0
21,,1,intern,manufacturing,7,62,suburban,93.0,51,16,63400.0
31,master,18,developer,freelance,6,27,urban,27.0,55,82,70300.0
53,none,21,manager,manufacturing,6,18,remote,38.0,49,46,55000.0
41,phd,26,sales,finance,5,51,remote,40.0,28,26,79500.0
38,none,24,designer,finance,3,35,suburban,,47,96,47400.0
37,high_school,36,intern,finance,3,28,remote,18.0,8,8,47300.0
55,,5,support,healthcare,6,26,rural,100.0,38,89,46100.0
43,phd,12,consultant,manufacturing,0,36,suburban,12.0,77,96,64300.0
55,bachelor,33,support,finance,4,20,rural,93.0,88,90,61500.0
43,none,2,researcher,healthcare,5,49,suburban,30.0,75,50,51700.0
46,high_school,34,consultant,IT,0,67,suburban,11.0,84,40,44100.0
40,phd,13,intern,IT,3,36,suburban,62.0,27,75,73200.0
37,phd,4,analyst,finance,1,36,rural,8.0,19,19,48800.0
32,phd,6,support,manufacturing,0,51,remote,63.0,48,48,41900.0
48,phd,17,,marketing,0,21,urban,3.0,41,7,113300.0
35,phd,18,designer,freelance,4,28,rural,6.0,53,21,93300.0
19,bachelor,19,intern,freelance,3,54,remote,75.0,12,33,55900.0
61,none,20,manager,finance,2,24,remote,60.0,66,22,75500.0
25,none,19,intern,education,2,60,suburban,83.0,2,13,32400.0
58,master,24,consultant,healthcare,0,24,rural,91.0,63,15,59600.0
62,high_school,16,designer,law,5,55,remote,87.0,100,79,36800.0
53,bachelor,30,intern,education,1,37,suburban,44.0,66,99,51900.0
28,phd,30,support,finance,1,21,urban,51.0,70,39,83000.0
19,high_school,29,researcher,marketing,3,63,rural,21.0,16,63,67800.0
52,bachelor,26,sales,IT,1,55,suburban,0.0,83,69,55400.0
33,master,8,consultant,,1,60,urban,38.0,48,49,48800.0
27,bachelor,9,analyst,,1,48,rural,47.0,25,68,31600.0
59,bachelor,28,researcher,freelance,0,68,suburban,2.0,72,21,70900.0
31,bachelor,8,sales,law,2,53,urban,61.0,46,92,38400.0
26,master,34,developer,law,1,56,remote,76.0,17,9,75400.0
18,none,25,developer,,4,47,urban,86.0,53,54,52300.0
50,phd,9,researcher,marketing,3,60,urban,,44,83,74200.0
42,phd,22,researcher,freelance,0,69,urban,45.0,99,66,94500.0
46,phd,2,manager,marketing,4,39,rural,62.0,42,99,80800.0
58,master,8,,law,3,67,remote,76.0,98,33,71100.0
64,none,17,analyst,marketing,5,37,suburban,83.0,0,7,38100.0
23,high_school,28,sales,IT,0,37,remote,7.0,72,60,53200.0
51,high_school,26,,healthcare,3,46,rural,66.0,37,64,58300.0
60,bachelor,15,,finance,5,52,suburban,47.0,94,75,46100.0
42,bachelor,3,support,freelance,3,26,remote,1.0,82,14,30500.0
18,high_school,23,consultant,healthcare,2,31,rural,34.0,0,58,46000.0
48,none,24,designer,law,6,18,rural,60.0,8,24,40100.0
40,phd,26,,healthcare,2,38,rural,14.0,67,25,79200.0
44,high_school,36,manager,IT,1,65,remote,0.0,58,49,83500.0
62,phd,10,analyst,,2,55,suburban,65.0,99,9,72000.0
28,master,32,manager,finance,5,17,rural,78.0,65,91,96000.0
59,phd,18,consultant,manufacturing,3,36,remote,93.0,62,77,73600.0
19,,36,support,education,5,23,urban,17.0,61,75,123300.0
35,bachelor,26,sales,marketing,2,27,rural,62.0,34,46,72000.0
28,bachelor,36,researcher,freelance,4,43,suburban,0.0,2,62,97600.0
41,none,22,sales,IT,0,47,suburban,14.0,93,89,40000.0
47,bachelor,33,developer,manufacturing,1,54,rural,38.0,72,99,62000.0
26,phd,1,support,finance,5,46,rural,25.0,81,67,63200.0
54,high_school,32,analyst,healthcare,2,12,suburban,87.0,24,81,75000.0
44,bachelor,27,analyst,healthcare,7,65,urban,52.0,32,41,62200.0
49,bachelor,0,analyst,law,3,11,rural,70.0,85,89,35400.0
41,master,9,developer,healthcare,2,24,rural,45.0,1,91,48000.0
30,none,30,sales,manufacturing,7,40,suburban,16.0,69,93,64100.0
37,none,33,,finance,4,48,rural,56.0,37,3,54900.0
47,bachelor,26,sales,manufacturing,4,58,urban,25.0,73,47,81500.0
56,master,11,manager,finance,1,52,suburban,45.0,83,91,69300.0
46,phd,3,manager,finance,0,36,suburban,30.0,61,70,80200.0
25,bachelor,23,consultant,IT,7,53,suburban,63.0,100,78,82000.0
26,,38,researcher,marketing,7,60,rural,15.0,93,10,124300.0
35,none,14,sales,IT,1,29,suburban,57.0,81,91,32100.0
54,high_school,21,developer,education,5,40,remote,,72,13,48600.0
42,phd,37,designer,marketing,3,65,remote,42.0,75,51,104400.0
56,phd,20,consultant,finance,7,32,urban,20.0,60,44,76100.0
35,high_school,31,researcher,manufacturing,3,37,suburban,0.0,65,52,59500.0
58,bachelor,28,designer,IT,0,40,rural,3.0,25,87,50500.0
29,master,21,designer,IT,7,25,suburban,44.0,41,74,90800.0
26,bachelor,21,consultant,freelance,2,43,urban,99.0,21,32,58500.0
60,bachelor,19,sales,healthcare,3,55,rural,27.0,4,51,45800.0
54,master,21,consultant,education,6,39,remote,36.0,28,29,65800.0
42,master,13,developer,healthcare,1,46,rural,95.0,80,12,56200.0
35,none,27,support,law,2,26,suburban,100.0,15,27,58200.0
21,bachelor,32,analyst,freelance,2,23,remote,56.0,92,35,78300.0
51,none,1,researcher,healthcare,3,13,suburban,4.0,99,41,33200.0
25,none,35,consultant,IT,7,34,remote,13.0,97,36,67400.0
41,master,15,consultant,finance,4,59,rural,38.0,42,85,73100.0
18,high_school,19,,IT,7,50,rural,9.0,76,81,44000.0
58,none,17,designer,education,4,12,remote,6.0,20,58,35500.0
61,none,12,sales,,2,55,suburban,63.0,93,33,43900.0
53,bachelor,32,intern,healthcare,1,57,suburban,30.0,79,1,56900.0
31,phd,39,analyst,finance,5,44,suburban,28.0,23,15,92000.0
62,,24,developer,education,4,13,rural,76.0,17,89,89400.0
22,none,6,designer,finance,5,37,remote,61.0,24,95,32800.0
22,master,9,consultant,law,5,19,rural,59.0,82,15,54000.0
38,high_school,18,analyst,IT,6,63,remote,61.0,4,5,49700.0
40,none,10,analyst,law,3,48,rural,64.0,74,49,32800.0
34,high_school,21,researcher,manufacturing,4,13,rural,25.0,75,37,64200.0
37,phd,31,manager,marketing,2,41,rural,84.0,44,30,118400.0
34,master,8,intern,manufacturing,2,43,urban,28.0,53,84,48300.0
54,none,36,intern,marketing,5,45,rural,2.0,49,1,78000.0
24,,17,,healthcare,6,67,suburban,50.0,87,27,40400.0
32,bachelor,6,consultant,law,7,50,rural,77.0,10,21,57600.0
53,master,30,manager,IT,6,10,remote,75.0,7,21,85400.0
52,master,31,,law,6,31,remote,5.0,61,76,72300.0
30,bachelor,22,sales,freelance,5,41,urban,,86,2,65700.0
63,none,5,intern,IT,6,60,urban,68.0,26,13,37900.0
20,none,1,sales,marketing,4,28,rural,2.0,33,59,20600.0
44,bachelor,13,sales,freelance,0,39,suburban,10.0,50,57,37200.0
50,phd,34,consultant,education,6,27,urban,30.0,35,72,105000.0
38,bachelor,3,consultant,law,7,66,suburban,46.0,88,95,44900.0
49,,8,support,finance,6,64,urban,24.0,41,11,51100.0
40,bachelor,10,designer,marketing,6,42,suburban,86.0,84,49,39400.0
53,none,33,intern,freelance,1,20,suburban,22.0,53,40,52800.0
45,bachelor,1,developer,law,4,53,suburban,3.0,60,32,28600.0
57,none,11,intern,healthcare,1,27,rural,,60,15,35900.0
46,high_school,37,manager,finance,5,12,suburban,3.0,90,73,84600.0
40,bachelor,21,sales,education,6,13,remote,51.0,37,63,68700.0
44,none,12,consultant,freelance,3,50,rural,71.0,48,92,25000.0
22,high_school,15,designer,finance,1,68,remote,35.0,85,90,25500.0
57,none,31,developer,manufacturing,3,44,suburban,58.0,6,14,40400.0
40,,26,researcher,marketing,5,11,suburban,21.0,24,91,79800.0
60,master,34,designer,marketing,5,31,remote,16.0,85,70,92700.0
40,bachelor,0,analyst,education,7,40,remote,32.0,14,83,52300.0
25,master,13,sales,law,7,40,urban,44.0,7,78,67600.0
34,phd,29,consultant,manufacturing,6,66,remote,60.0,32,73,96100.0
33,,9,consultant,manufacturing,7,13,rural,60.0,56,38,40400.0
58,master,15,manager,marketing,2,21,urban,,4,11,72900.0
31,phd,30,,marketing,2,49,rural,11.0,43,27,82800.0
20,high_school,39,support,freelance,1,34,rural,6.0,63,64,70400.0
60,none,18,consultant,IT,4,43,rural,86.0,86,84,39200.0
56,master,17,researcher,freelance,5,38,rural,19.0,63,78,73200.0
20,,11,analyst,marketing,4,15,remote,,25,97,49000.0
42,master,24,support,freelance,3,17,remote,,10,84,57400.0
34,bachelor,31,designer,freelance,3,43,suburban,94.0,27,67,68200.0
29,none,16,sales,finance,5,18,rural,30.0,34,41,45900.0
47,high_school,8,manager,marketing,4,56,remote,28.0,97,41,58600.0
53,master,33,,freelance,1,65,remote,2.0,71,86,91000.0
40,master,28,designer,IT,4,44,suburban,21.0,47,17,89200.0
31,none,20,analyst,marketing,4,15,remote,98.0,18,70,50300.0
18,phd,6,designer,IT,1,11,suburban,35.0,9,41,68000.0
57,phd,2,analyst,healthcare,2,43,remote,87.0,9,45,53100.0
59,high_school,14,consultant,law,0,16,urban,34.0,27,59,38100.0
46,bachelor,18,designer,healthcare,2,68,remote,,69,21,64100.0
64,bachelor,22,support,healthcare,5,43,remote,90.0,72,10,233800.0
32,high_school,39,sales,finance,7,38,urban,95.0,17,15,95700.0
19,none,36,analyst,education,2,15,urban,46.0,17,49,77500.0
33,,0,consultant,IT,3,13,suburban,,57,25,38900.0
27,high_school,20,researcher,freelance,6,49,suburban,71.0,68,35,78600.0
32,none,37,manager,law,0,37,rural,73.0,83,85,75600.0
31,master,34,developer,freelance,0,31,remote,96.0,44,90,67500.0
40,bachelor,26,consultant,marketing,6,20,urban,0.0,29,96,64000.0
38,none,35,researcher,finance,3,46,suburban,33.0,55,44,79500.0
53,high_school,13,,IT,3,10,suburban,71.0,5,51,28300.0
45,high_school,26,intern,manufacturing,1,25,remote,98.0,55,54,45200.0
27,,26,manager,freelance,1,57,rural,17.0,25,77,67100.0
44,master,14,sales,IT,6,17,rural,91.0,28,72,76300.0
60,master,36,manager,education,6,65,urban,60.0,38,31,104000.0
54,none,38,analyst,healthcare,3,33,remote,70.0,28,23,75200.0
62,master,35,developer,marketing,0,25,suburban,50.0,16,6,93000.0
23,bachelor,21,support,IT,3,26,urban,,29,72,49700.0
27,high_school,9,intern,manufacturing,5,43,urban,65.0,83,8,41300.0
48,high_school,1,sales,law,1,16,rural,52.0,50,60,22100.0
29,bachelor,14,manager,finance,6,21,urban,37.0,60,88,90000.0
63,master,18,researcher,freelance,6,33,suburban,38.0,91,91,69000.0
30,bachelor,16,designer,healthcare,0,66,remote,,33,24,50100.0
54,master,33,sales,marketing,6,17,suburban,40.0,30,71,82400.0
